YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh
2024,10,18,2,0.0,22.27,92.22,2.11,2024-10-18 02:00:00,1.012285,0.0,0.0
2024,10,18,3,0.0,22.18,92.57,2.06,2024-10-18 03:00:00,1.01269,0.0,0.0
2024,10,18,4,0.0,21.92,92.9,2.05,2024-10-18 04:00:00,1.01386,0.0,0.0
2024,10,18,5,17.8,21.79,93.09,1.95,2024-10-18 05:00:00,1.014445,1.8057121,1.8057121
2024,10,18,6,189.82,23.71,84.97,2.41,2024-10-18 06:00:00,1.005805,19.092190510000002,19.092190510000002
2024,10,18,7,441.23,25.59,75.31,2.89,2024-10-18 07:00:00,0.997345,44.005853435000006,44.005853435000006
2024,10,18,8,667.0,27.22,69.48,2.83,2024-10-18 08:00:00,0.9900100000000001,66.03366700000001,66.03366700000001
2024,10,18,9,833.17,28.62,64.8,2.61,2024-10-18 09:00:00,0.98371,81.95976606999999,81.95976606999999
2024,10,18,10,907.88,29.76,60.87,2.53,2024-10-18 10:00:00,0.97858,88.84332103999999,88.84332103999999
2024,10,18,11,942.25,30.49,58.14,2.52,2024-10-18 11:00:00,0.975295,91.89717137500001,91.89717137500001
2024,10,18,12,880.8,30.9,56.64,2.62,2024-10-18 12:00:00,0.97345,85.741476,85.741476
2024,10,18,13,716.83,30.94,56.22,2.85,2024-10-18 13:00:00,0.97327,69.76691341,69.76691341
2024,10,18,14,521.97,30.48,57.52,3.22,2024-10-18 14:00:00,0.97534,50.909821980000004,50.909821980000004
2024,10,18,15,283.23,29.66,60.3,3.63,2024-10-18 15:00:00,0.97903,27.729066690000003,27.729066690000003
2024,10,18,16,117.65,28.13,67.23,4.24,2024-10-18 16:00:00,0.985915,11.599289975,11.599289975
2024,10,18,17,9.15,26.16,78.05,4.21,2024-10-18 17:00:00,0.99478,0.9102237000000001,0.9102237000000001
2024,10,18,18,0.0,24.75,86.25,3.99,2024-10-18 18:00:00,1.001125,0.0,0.0
2024,10,18,19,0.0,24.36,88.9,3.94,2024-10-18 19:00:00,1.00288,0.0,0.0
2024,10,18,20,0.0,24.2,90.2,3.76,2024-10-18 20:00:00,1.0036,0.0,0.0
2024,10,18,21,0.0,24.08,91.03,3.49,2024-10-18 21:00:00,1.00414,0.0,0.0
2024,10,18,22,0.0,23.93,91.83,3.2,2024-10-18 22:00:00,1.004815,0.0,0.0
2024,10,18,23,0.0,23.7,92.84,2.79,2024-10-18 23:00:00,1.00585,0.0,0.0
2024,10,19,0,0.0,23.42,93.97,2.41,2024-10-19 00:00:00,1.00711,0.0,0.0
2024,10,19,1,0.0,23.07,95.05,2.24,2024-10-19 01:00:00,1.008685,0.0,0.0
2024,10,19,2,0.0,22.72,96.0,2.19,2024-10-19 02:00:00,1.01026,0.0,0.0
2024,10,19,3,0.0,22.47,97.08,2.18,2024-10-19 03:00:00,1.011385,0.0,0.0
2024,10,19,4,0.0,22.39,97.44,2.12,2024-10-19 04:00:00,1.011745,0.0,0.0
2024,10,19,5,18.3,22.43,97.32,2.02,2024-10-19 05:00:00,1.011565,1.8511639500000001,1.8511639500000001
2024,10,19,6,184.68,24.31,89.14,2.78,2024-10-19 06:00:00,1.003105,18.525343139999997,18.525343139999997
2024,10,19,7,426.27,26.26,79.5,3.02,2024-10-19 07:00:00,0.99433,42.385304909999995,42.385304909999995
2024,10,19,8,604.33,27.95,72.13,2.57,2024-10-19 08:00:00,0.986725,59.630751925000006,59.630751925000006
2024,10,19,9,692.8,29.58,64.48,1.85,2024-10-19 09:00:00,0.97939,67.8521392,67.8521392
2024,10,19,10,772.4,30.84,59.01,1.23,2024-10-19 10:00:00,0.97372,75.2101328,75.2101328
2024,10,19,11,759.65,31.75,55.5,0.72,2024-10-19 11:00:00,0.969625,73.65756312499998,73.65756312499998
2024,10,19,12,659.55,32.31,53.35,0.33,2024-10-19 12:00:00,0.967105,63.785410275,63.785410275
2024,10,19,13,500.45,32.43,52.6,0.34,2024-10-19 13:00:00,0.966565,48.37174542499999,48.37174542499999
2024,10,19,14,398.45,31.91,53.82,0.43,2024-10-19 14:00:00,0.968905,38.606019725,38.606019725
2024,10,19,15,246.32,31.08,56.61,0.51,2024-10-19 15:00:00,0.9726400000000001,23.958068479999998,23.958068479999998
2024,10,19,16,102.2,29.7,62.61,0.95,2024-10-19 16:00:00,0.97885,10.003847,10.003847
2024,10,19,17,8.75,27.88,73.95,1.67,2024-10-19 17:00:00,0.98704,0.8636600000000001,0.8636600000000001
2024,10,19,18,0.0,26.28,86.53,1.79,2024-10-19 18:00:00,0.99424,0.0,0.0
2024,10,19,19,0.0,25.36,90.64,1.99,2024-10-19 19:00:00,0.99838,0.0,0.0
2024,10,19,20,0.0,24.75,93.14,2.2,2024-10-19 20:00:00,1.001125,0.0,0.0
2024,10,19,21,0.0,24.37,94.94,2.37,2024-10-19 21:00:00,1.002835,0.0,0.0
2024,10,19,22,0.0,24.19,96.0,2.33,2024-10-19 22:00:00,1.003645,0.0,0.0
2024,10,19,23,0.0,24.0,96.63,2.18,2024-10-19 23:00:00,1.0045,0.0,0.0
2024,10,20,0,0.0,23.81,96.94,2.1,2024-10-20 00:00:00,1.005355,0.0,0.0
2024,10,20,1,0.0,23.63,97.15,2.07,2024-10-20 01:00:00,1.006165,0.0,0.0
2024,10,20,2,0.0,23.46,97.49,2.09,2024-10-20 02:00:00,1.00693,0.0,0.0
2024,10,20,3,0.0,23.34,97.61,2.13,2024-10-20 03:00:00,1.00747,0.0,0.0
2024,10,20,4,0.0,23.16,98.03,2.11,2024-10-20 04:00:00,1.00828,0.0,0.0
2024,10,20,5,10.82,23.15,97.95,2.01,2024-10-20 05:00:00,1.008325,1.0910076499999999,1.0910076499999999
2024,10,20,6,86.43,24.64,92.79,3.09,2024-10-20 06:00:00,1.00162,8.65700166,8.65700166
2024,10,20,7,214.55,25.99,86.19,3.55,2024-10-20 07:00:00,0.995545,21.359417975000003,21.359417975000003
2024,10,20,8,289.77,27.31,78.95,3.39,2024-10-20 08:00:00,0.989605,28.675784084999997,28.675784084999997
2024,10,20,9,332.1,28.32,73.26,3.56,2024-10-20 09:00:00,0.98506,32.7138426,32.7138426
2024,10,20,10,443.05,28.9,69.52,3.98,2024-10-20 10:00:00,0.98245,43.52744725,43.52744725
2024,10,20,11,526.78,29.17,67.96,4.56,2024-10-20 11:00:00,0.981235,51.68949733,51.68949733
2024,10,20,12,450.9,28.99,67.69,5.23,2024-10-20 12:00:00,0.9820450000000001,44.280409049999996,44.280409049999996
2024,10,20,13,523.08,28.45,68.44,5.64,2024-10-20 13:00:00,0.984475,51.4959183,51.4959183
2024,10,20,14,250.75,27.76,70.2,5.59,2024-10-20 14:00:00,0.98758,24.763568499999995,24.763568499999995
2024,10,20,15,166.18,26.49,75.27,5.01,2024-10-20 15:00:00,0.993295,16.50657631,16.50657631
2024,10,20,16,71.45,25.3,82.56,4.31,2024-10-20 16:00:00,0.99865,7.13535425,7.13535425
2024,10,20,17,6.97,24.4,89.33,3.35,2024-10-20 17:00:00,1.0027,0.6988819,0.6988819
2024,10,20,18,0.0,24.01,93.32,2.74,2024-10-20 18:00:00,1.004455,0.0,0.0
2024,10,20,19,0.0,23.8,93.6,2.57,2024-10-20 19:00:00,1.0054,0.0,0.0
2024,10,20,20,0.0,23.38,94.52,2.19,2024-10-20 20:00:00,1.00729,0.0,0.0
2024,10,20,21,0.0,22.91,95.33,2.18,2024-10-20 21:00:00,1.009405,0.0,0.0
2024,10,20,22,0.0,22.44,96.41,2.28,2024-10-20 22:00:00,1.01152,0.0,0.0
2024,10,20,23,0.0,22.19,97.37,2.4,2024-10-20 23:00:00,1.012645,0.0,0.0
2024,10,21,0,0.0,22.08,97.26,2.53,2024-10-21 00:00:00,1.01314,0.0,0.0
2024,10,21,1,0.0,21.98,96.28,2.64,2024-10-21 01:00:00,1.01359,0.0,0.0
2024,10,21,2,0.0,21.8,95.0,2.62,2024-10-21 02:00:00,1.0144,0.0,0.0
2024,10,21,3,0.0,21.54,93.88,2.55,2024-10-21 03:00:00,1.01557,0.0,0.0
2024,10,21,4,0.0,21.2,93.36,2.46,2024-10-21 04:00:00,1.0171,0.0,0.0
2024,10,21,5,16.05,21.03,93.32,2.33,2024-10-21 05:00:00,1.017865,1.6336733250000002,1.6336733250000002
2024,10,21,6,169.85,23.04,84.25,3.01,2024-10-21 06:00:00,1.00882,17.1348077,17.1348077
2024,10,21,7,420.75,25.26,73.1,3.52,2024-10-21 07:00:00,0.99883,42.02577225,42.02577225
2024,10,21,8,653.88,27.38,64.38,3.23,2024-10-21 08:00:00,0.98929,64.68769452000001,64.68769452000001
2024,10,21,9,827.85,29.13,59.13,2.51,2024-10-21 09:00:00,0.981415,81.246440775,81.246440775
2024,10,21,10,886.6,30.48,55.99,2.23,2024-10-21 10:00:00,0.97534,86.47364440000001,86.47364440000001
2024,10,21,11,881.2,31.33,54.38,2.38,2024-10-21 11:00:00,0.971515,85.6099018,85.6099018
2024,10,21,12,711.97,31.75,53.71,2.69,2024-10-21 12:00:00,0.969625,69.034391125,69.034391125
2024,10,21,13,650.8,31.67,54.05,3.08,2024-10-21 13:00:00,0.969985,63.1266238,63.1266238
2024,10,21,14,464.8,31.06,55.93,3.58,2024-10-21 14:00:00,0.97273,45.21249039999999,45.21249039999999
2024,10,21,15,284.2,29.72,60.73,4.31,2024-10-21 15:00:00,0.97876,27.8163592,27.8163592
2024,10,21,16,113.95,28.03,67.94,4.93,2024-10-21 16:00:00,0.986365,11.239629175000001,11.239629175000001
2024,10,21,17,10.12,26.15,78.03,4.76,2024-10-21 17:00:00,0.994825,1.0067628999999998,1.0067628999999998
2024,10,21,18,0.0,24.92,86.51,4.5,2024-10-21 18:00:00,1.00036,0.0,0.0
2024,10,21,19,0.0,24.48,90.8,3.99,2024-10-21 19:00:00,1.00234,0.0,0.0
2024,10,21,20,0.0,24.35,92.81,3.47,2024-10-21 20:00:00,1.002925,0.0,0.0
2024,10,21,21,0.0,24.26,93.76,3.14,2024-10-21 21:00:00,1.00333,0.0,0.0
2024,10,21,22,0.0,24.2,94.18,2.99,2024-10-21 22:00:00,1.0036,0.0,0.0
2024,10,21,23,0.0,24.08,94.48,2.87,2024-10-21 23:00:00,1.00414,0.0,0.0
2024,10,22,0,0.0,23.9,94.71,2.67,2024-10-22 00:00:00,1.00495,0.0,0.0
2024,10,22,1,0.0,23.67,94.99,2.56,2024-10-22 01:00:00,1.005985,0.0,0.0
2024,10,22,2,0.0,23.45,95.22,2.52,2024-10-22 02:00:00,1.006975,0.0,0.0
2024,10,22,3,0.0,23.2,95.43,2.48,2024-10-22 03:00:00,1.0081,0.0,0.0
2024,10,22,4,0.0,22.98,95.86,2.36,2024-10-22 04:00:00,1.00909,0.0,0.0
2024,10,22,5,18.83,22.88,96.28,2.29,2024-10-22 05:00:00,1.00954,1.9009638200000003,1.9009638200000003
2024,10,22,6,163.02,24.66,88.5,3.44,2024-10-22 06:00:00,1.00153,16.32694206,16.32694206
2024,10,22,7,373.1,26.55,78.61,4.19,2024-10-22 07:00:00,0.993025,37.049762750000006,37.049762750000006
2024,10,22,8,545.1,28.11,71.58,4.24,2024-10-22 08:00:00,0.986005,53.74713255,53.74713255
2024,10,22,9,661.53,29.26,66.56,4.09,2024-10-22 09:00:00,0.98083,64.88484698999999,64.88484698999999
2024,10,22,10,754.3,29.85,64.56,4.03,2024-10-22 10:00:00,0.978175,73.78374025,73.78374025
2024,10,22,11,760.5,30.22,63.34,4.06,2024-10-22 11:00:00,0.97651,74.26358549999999,74.26358549999999
2024,10,22,12,706.5,30.22,63.29,4.2,2024-10-22 12:00:00,0.97651,68.9904315,68.9904315
2024,10,22,13,497.85,29.82,64.52,4.45,2024-10-22 13:00:00,0.97831,48.70516335000001,48.70516335000001
2024,10,22,14,398.85,29.49,65.74,4.62,2024-10-22 14:00:00,0.979795,39.079123575000004,39.079123575000004
2024,10,22,15,250.43,28.85,68.6,4.79,2024-10-22 15:00:00,0.982675,24.609130025,24.609130025
2024,10,22,16,103.12,27.62,74.5,4.92,2024-10-22 16:00:00,0.98821,10.190421520000001,10.190421520000001
2024,10,22,17,9.12,26.04,82.91,4.38,2024-10-22 17:00:00,0.99532,0.90773184,0.90773184
2024,10,22,18,0.0,25.17,88.19,3.86,2024-10-22 18:00:00,0.999235,0.0,0.0
2024,10,22,19,0.0,24.91,89.97,3.72,2024-10-22 19:00:00,1.000405,0.0,0.0
2024,10,22,20,0.0,24.69,91.45,3.37,2024-10-22 20:00:00,1.001395,0.0,0.0
2024,10,22,21,0.0,24.54,92.06,3.17,2024-10-22 21:00:00,1.00207,0.0,0.0
2024,10,22,22,0.0,24.4,92.62,2.98,2024-10-22 22:00:00,1.0027,0.0,0.0
2024,10,22,23,0.0,24.18,93.45,2.78,2024-10-22 23:00:00,1.00369,0.0,0.0
2024,10,23,0,0.0,23.99,93.89,2.77,2024-10-23 00:00:00,1.004545,0.0,0.0
2024,10,23,1,0.0,23.82,94.33,2.82,2024-10-23 01:00:00,1.00531,0.0,0.0
2024,10,23,2,0.0,23.75,94.25,2.96,2024-10-23 02:00:00,1.005625,0.0,0.0
2024,10,23,3,0.0,23.63,94.37,3.02,2024-10-23 03:00:00,1.006165,0.0,0.0
2024,10,23,4,0.0,23.44,94.85,2.82,2024-10-23 04:00:00,1.00702,0.0,0.0
2024,10,23,5,11.27,23.34,95.2,2.69,2024-10-23 05:00:00,1.00747,1.1354186899999998,1.1354186899999998
2024,10,23,6,101.25,24.68,89.57,4.03,2024-10-23 06:00:00,1.00144,10.13958,10.13958
2024,10,23,7,239.18,26.28,81.17,4.82,2024-10-23 07:00:00,0.99424,23.78023232,23.78023232
2024,10,23,8,422.05,27.71,74.09,4.9,2024-10-23 08:00:00,0.987805,41.69031002500001,41.69031002500001
2024,10,23,9,555.38,28.88,69.34,4.9,2024-10-23 09:00:00,0.98254,54.56830651999999,54.56830651999999
2024,10,23,10,683.53,29.8,66.31,4.97,2024-10-23 10:00:00,0.9784,66.8765752,66.8765752
2024,10,23,11,790.17,30.34,64.41,4.98,2024-10-23 11:00:00,0.97597,77.11822149,77.11822149
2024,10,23,12,720.9,30.51,63.63,5.0,2024-10-23 12:00:00,0.975205,70.30252845,70.30252845
2024,10,23,13,663.78,30.37,63.6,5.06,2024-10-23 13:00:00,0.975835,64.77397562999998,64.77397562999998
2024,10,23,14,456.0,29.8,65.46,5.08,2024-10-23 14:00:00,0.9784,44.61504,44.61504
2024,10,23,15,305.12,28.93,69.22,5.1,2024-10-23 15:00:00,0.982315,29.97239528,29.97239528
2024,10,23,16,132.75,27.63,74.8,5.18,2024-10-23 16:00:00,0.988165,13.117890375,13.117890375
2024,10,23,17,12.0,25.88,83.23,4.94,2024-10-23 17:00:00,0.99604,1.195248,1.195248
2024,10,23,18,0.0,24.83,89.59,4.33,2024-10-23 18:00:00,1.000765,0.0,0.0
2024,10,23,19,0.0,24.57,91.6,3.77,2024-10-23 19:00:00,1.001935,0.0,0.0
2024,10,23,20,0.0,24.39,92.64,3.36,2024-10-23 20:00:00,1.002745,0.0,0.0
2024,10,23,21,0.0,24.2,93.41,3.05,2024-10-23 21:00:00,1.0036,0.0,0.0
2024,10,23,22,0.0,24.0,94.18,2.88,2024-10-23 22:00:00,1.0045,0.0,0.0
2024,10,23,23,0.0,23.78,94.92,2.76,2024-10-23 23:00:00,1.00549,0.0,0.0
2024,10,24,0,0.0,23.59,95.43,2.88,2024-10-24 00:00:00,1.006345,0.0,0.0
2024,10,24,1,0.0,23.47,95.75,3.08,2024-10-24 01:00:00,1.006885,0.0,0.0
2024,10,24,2,0.0,23.4,95.82,3.1,2024-10-24 02:00:00,1.0072,0.0,0.0
2024,10,24,3,0.0,23.27,96.06,2.97,2024-10-24 03:00:00,1.007785,0.0,0.0
2024,10,24,4,0.0,23.15,96.16,2.81,2024-10-24 04:00:00,1.008325,0.0,0.0
2024,10,24,5,20.23,23.0,96.69,2.56,2024-10-24 05:00:00,1.009,2.041207,2.041207
2024,10,24,6,187.27,24.35,91.73,3.75,2024-10-24 06:00:00,1.002925,18.781776475,18.781776475
2024,10,24,7,416.38,26.0,82.91,4.03,2024-10-24 07:00:00,0.9955,41.450629,41.450629
2024,10,24,8,640.1,27.71,73.99,3.72,2024-10-24 08:00:00,0.987805,63.22939805000001,63.22939805000001
2024,10,24,9,801.55,29.03,68.4,3.44,2024-10-24 09:00:00,0.981865,78.701389075,78.701389075
2024,10,24,10,873.85,30.0,64.72,3.69,2024-10-24 10:00:00,0.9775,85.41883750000001,85.41883750000001
2024,10,24,11,904.5,30.5,62.76,4.18,2024-10-24 11:00:00,0.97525,88.21136249999999,88.21136249999999
2024,10,24,12,865.58,30.69,61.56,4.63,2024-10-24 12:00:00,0.974395,84.34168241,84.34168241
2024,10,24,13,656.45,30.38,62.55,4.97,2024-10-24 13:00:00,0.97579,64.05573455000001,64.05573455000001
2024,10,24,14,584.8,29.75,64.98,5.15,2024-10-24 14:00:00,0.978625,57.229989999999994,57.229989999999994
2024,10,24,15,343.83,28.85,68.14,5.07,2024-10-24 15:00:00,0.982675,33.78731452499999,33.78731452499999
2024,10,24,16,141.98,27.68,72.52,4.83,2024-10-24 16:00:00,0.98794,14.02677212,14.02677212
2024,10,24,17,11.62,25.99,81.12,4.51,2024-10-24 17:00:00,0.995545,1.15682329,1.15682329
2024,10,24,18,0.0,24.83,88.72,4.01,2024-10-24 18:00:00,1.000765,0.0,0.0
2024,10,24,19,0.0,24.45,91.37,3.46,2024-10-24 19:00:00,1.002475,0.0,0.0
2024,10,24,20,0.0,24.05,93.54,2.72,2024-10-24 20:00:00,1.004275,0.0,0.0
2024,10,24,21,0.0,23.68,95.09,2.3,2024-10-24 21:00:00,1.00594,0.0,0.0
2024,10,24,22,0.0,23.37,95.85,2.2,2024-10-24 22:00:00,1.007335,0.0,0.0
2024,10,24,23,0.0,23.31,95.77,2.24,2024-10-24 23:00:00,1.007605,0.0,0.0
2024,10,25,0,0.0,23.25,95.95,2.25,2024-10-25 00:00:00,1.007875,0.0,0.0
2024,10,25,1,0.0,23.13,96.25,2.35,2024-10-25 01:00:00,1.008415,0.0,0.0
2024,10,25,2,0.0,22.91,97.07,2.41,2024-10-25 02:00:00,1.009405,0.0,0.0
2024,10,25,3,0.0,22.71,97.59,2.44,2024-10-25 03:00:00,1.010305,0.0,0.0
2024,10,25,4,0.0,22.68,97.32,2.44,2024-10-25 04:00:00,1.01044,0.0,0.0
2024,10,25,5,18.77,22.61,97.42,2.32,2024-10-25 05:00:00,1.010755,1.8971871349999998,1.8971871349999998
2024,10,25,6,159.4,24.26,90.35,3.44,2024-10-25 06:00:00,1.00333,15.993080200000001,15.993080200000001
2024,10,25,7,380.62,25.95,80.4,3.83,2024-10-25 07:00:00,0.995725,37.89928495,37.89928495
2024,10,25,8,574.35,27.41,73.41,3.89,2024-10-25 08:00:00,0.989155,56.812117425000004,56.812117425000004
2024,10,25,9,743.85,28.6,68.59,4.1,2024-10-25 09:00:00,0.9838,73.179963,73.179963
2024,10,25,10,849.12,29.5,65.97,4.42,2024-10-25 10:00:00,0.97975,83.192532,83.192532
2024,10,25,11,842.95,30.07,64.41,4.73,2024-10-25 11:00:00,0.977185,82.37180957500001,82.37180957500001
2024,10,25,12,738.4,30.25,63.84,4.98,2024-10-25 12:00:00,0.976375,72.09552999999998,72.09552999999998
2024,10,25,13,539.2,30.08,64.16,5.15,2024-10-25 13:00:00,0.97714,52.6873888,52.6873888
2024,10,25,14,460.0,29.54,65.48,5.27,2024-10-25 14:00:00,0.97957,45.06022,45.06022
2024,10,25,15,276.73,28.7,67.56,5.23,2024-10-25 15:00:00,0.9833500000000001,27.212244550000005,27.212244550000005
2024,10,25,16,112.03,27.36,72.48,5.21,2024-10-25 16:00:00,0.98938,11.084024140000002,11.084024140000002
2024,10,25,17,11.18,25.65,81.77,4.58,2024-10-25 17:00:00,0.997075,1.11472985,1.11472985
2024,10,25,18,0.0,24.64,89.0,3.54,2024-10-25 18:00:00,1.00162,0.0,0.0
2024,10,25,19,0.0,24.2,92.05,2.95,2024-10-25 19:00:00,1.0036,0.0,0.0
2024,10,25,20,0.0,23.91,93.67,2.7,2024-10-25 20:00:00,1.004905,0.0,0.0
2024,10,25,21,0.0,23.75,94.29,2.68,2024-10-25 21:00:00,1.005625,0.0,0.0
2024,10,25,22,0.0,23.79,94.27,2.67,2024-10-25 22:00:00,1.005445,0.0,0.0
2024,10,25,23,0.0,23.75,94.39,2.61,2024-10-25 23:00:00,1.005625,0.0,0.0
2024,10,26,0,0.0,23.7,94.39,2.61,2024-10-26 00:00:00,1.00585,0.0,0.0
2024,10,26,1,0.0,23.63,94.52,2.61,2024-10-26 01:00:00,1.006165,0.0,0.0
2024,10,26,2,0.0,23.53,94.89,2.52,2024-10-26 02:00:00,1.006615,0.0,0.0
2024,10,26,3,0.0,23.42,95.26,2.37,2024-10-26 03:00:00,1.00711,0.0,0.0
2024,10,26,4,0.0,23.32,95.45,2.29,2024-10-26 04:00:00,1.00756,0.0,0.0
2024,10,26,5,16.85,23.27,95.52,2.2,2024-10-26 05:00:00,1.007785,1.698117725,1.698117725
2024,10,26,6,143.65,24.78,90.67,3.14,2024-10-26 06:00:00,1.00099,14.379221350000002,14.379221350000002
2024,10,26,7,332.9,26.24,83.41,3.83,2024-10-26 07:00:00,0.99442,33.1042418,33.1042418
2024,10,26,8,492.58,27.87,75.31,4.0,2024-10-26 08:00:00,0.987085,48.62183293,48.62183293
2024,10,26,9,605.53,29.13,70.09,4.08,2024-10-26 09:00:00,0.981415,59.42762249500001,59.42762249500001
2024,10,26,10,761.6,30.09,66.57,4.37,2024-10-26 10:00:00,0.977095,74.41555520000001,74.41555520000001
2024,10,26,11,785.65,30.58,64.48,4.74,2024-10-26 11:00:00,0.97489,76.59223285,76.59223285
2024,10,26,12,742.85,30.74,63.69,5.15,2024-10-26 12:00:00,0.97417,72.36621844999999,72.36621844999999
2024,10,26,13,574.65,30.33,64.77,5.55,2024-10-26 13:00:00,0.976015,56.086701975,56.086701975
2024,10,26,14,435.88,29.6,67.07,5.82,2024-10-26 14:00:00,0.9793,42.6857284,42.6857284
2024,10,26,15,268.62,28.68,70.33,5.8,2024-10-26 15:00:00,0.98344,26.417165280000003,26.417165280000003
2024,10,26,16,111.2,27.32,76.21,5.6,2024-10-26 16:00:00,0.98956,11.0039072,11.0039072
2024,10,26,17,9.98,25.84,84.38,4.55,2024-10-26 17:00:00,0.99622,0.9942275600000001,0.9942275600000001
2024,10,26,18,0.0,24.93,89.92,3.67,2024-10-26 18:00:00,1.000315,0.0,0.0
2024,10,26,19,0.0,24.57,91.63,3.41,2024-10-26 19:00:00,1.001935,0.0,0.0
2024,10,26,20,0.0,24.32,92.55,3.13,2024-10-26 20:00:00,1.00306,0.0,0.0
2024,10,26,21,0.0,24.14,93.16,2.88,2024-10-26 21:00:00,1.00387,0.0,0.0
2024,10,26,22,0.0,23.93,93.65,2.8,2024-10-26 22:00:00,1.004815,0.0,0.0
2024,10,26,23,0.0,23.67,94.12,2.64,2024-10-26 23:00:00,1.005985,0.0,0.0
2024,10,27,0,0.0,23.47,94.34,2.6,2024-10-27 00:00:00,1.006885,0.0,0.0
2024,10,27,1,0.0,23.45,94.35,2.65,2024-10-27 01:00:00,1.006975,0.0,0.0
2024,10,27,2,0.0,23.27,94.81,2.55,2024-10-27 02:00:00,1.007785,0.0,0.0
2024,10,27,3,0.0,23.15,95.13,2.51,2024-10-27 03:00:00,1.008325,0.0,0.0
2024,10,27,4,0.0,23.06,95.52,2.44,2024-10-27 04:00:00,1.00873,0.0,0.0
2024,10,27,5,20.52,23.07,95.67,2.34,2024-10-27 05:00:00,1.008685,2.0698216200000004,2.0698216200000004
2024,10,27,6,182.98,24.72,90.61,3.11,2024-10-27 06:00:00,1.00126,18.32105548,18.32105548
2024,10,27,7,404.52,26.22,83.15,4.01,2024-10-27 07:00:00,0.99451,40.22991852,40.22991852
2024,10,27,8,594.53,27.85,74.9,4.11,2024-10-27 08:00:00,0.987175,58.690515275,58.690515275
2024,10,27,9,722.1,29.25,69.71,3.96,2024-10-27 09:00:00,0.980875,70.82898375,70.82898375
2024,10,27,10,837.1,30.36,65.67,3.9,2024-10-27 10:00:00,0.97588,81.6909148,81.6909148
2024,10,27,11,894.2,30.94,63.32,3.95,2024-10-27 11:00:00,0.97327,87.0298034,87.0298034
2024,10,27,12,856.9,31.25,61.98,4.06,2024-10-27 12:00:00,0.971875,83.27996875,83.27996875
2024,10,27,13,786.33,31.2,61.67,4.16,2024-10-27 13:00:00,0.9721,76.43913930000001,76.43913930000001
2024,10,27,14,552.62,30.77,62.51,4.28,2024-10-27 14:00:00,0.974035,53.82712217,53.82712217
2024,10,27,15,322.52,29.56,66.7,4.48,2024-10-27 15:00:00,0.97948,31.590188959999995,31.590188959999995
2024,10,27,16,128.3,28.1,72.99,4.75,2024-10-27 16:00:00,0.98605,12.651021500000002,12.651021500000002
2024,10,27,17,10.02,26.5,81.26,4.45,2024-10-27 17:00:00,0.99325,0.9952365,0.9952365
2024,10,27,18,0.0,25.52,87.03,3.91,2024-10-27 18:00:00,0.99766,0.0,0.0
2024,10,27,19,0.0,25.19,89.19,3.43,2024-10-27 19:00:00,0.999145,0.0,0.0
2024,10,27,20,0.0,24.9,90.89,2.92,2024-10-27 20:00:00,1.00045,0.0,0.0
2024,10,27,21,0.0,24.62,91.9,2.65,2024-10-27 21:00:00,1.00171,0.0,0.0
2024,10,27,22,0.0,24.36,92.36,2.62,2024-10-27 22:00:00,1.00288,0.0,0.0
2024,10,27,23,0.0,24.18,92.65,2.61,2024-10-27 23:00:00,1.00369,0.0,0.0
2024,10,28,0,0.0,24.03,93.07,2.55,2024-10-28 00:00:00,1.004365,0.0,0.0
2024,10,28,1,0.0,23.87,93.47,2.47,2024-10-28 01:00:00,1.005085,0.0,0.0
2024,10,28,2,0.0,23.72,93.88,2.33,2024-10-28 02:00:00,1.00576,0.0,0.0
2024,10,28,3,0.0,23.62,94.11,2.2,2024-10-28 03:00:00,1.00621,0.0,0.0
2024,10,28,4,0.0,23.52,94.4,2.07,2024-10-28 04:00:00,1.00666,0.0,0.0
2024,10,28,5,21.58,23.51,94.37,1.96,2024-10-28 05:00:00,1.006705,2.17246939,2.17246939
2024,10,28,6,181.23,25.02,88.27,2.49,2024-10-28 06:00:00,0.99991,18.12136893,18.12136893
2024,10,28,7,380.5,26.45,80.92,2.94,2024-10-28 07:00:00,0.993475,37.801723749999994,37.801723749999994
2024,10,28,8,605.15,27.96,74.28,2.82,2024-10-28 08:00:00,0.98668,59.708940199999994,59.708940199999994
2024,10,28,9,736.28,29.52,68.73,2.72,2024-10-28 09:00:00,0.97966,72.13040648,72.13040648
2024,10,28,10,862.53,30.74,64.39,2.85,2024-10-28 10:00:00,0.97417,84.02508501,84.02508501
2024,10,28,11,866.55,31.49,61.44,3.23,2024-10-28 11:00:00,0.970795,84.12424072499998,84.12424072499998
2024,10,28,12,839.33,31.78,59.97,3.66,2024-10-28 12:00:00,0.96949,81.37220417,81.37220417
2024,10,28,13,705.55,31.78,59.37,4.09,2024-10-28 13:00:00,0.96949,68.40236694999999,68.40236694999999
2024,10,28,14,559.78,31.12,60.87,4.49,2024-10-28 14:00:00,0.97246,54.43636588,54.43636588
2024,10,28,15,346.02,29.72,65.9,4.93,2024-10-28 15:00:00,0.97876,33.86705352,33.86705352
2024,10,28,16,144.6,28.09,72.75,5.33,2024-10-28 16:00:00,0.986095,14.258933700000002,14.258933700000002
2024,10,28,17,11.98,26.4,80.72,5.03,2024-10-28 17:00:00,0.9937,1.1904526000000002,1.1904526000000002
